method,stress,max_h,h,iou,boundary_f,jf,ops,vanish,hallucination,split,mce,uncertainty,uec,ece_iou50,n_samples
flow_linear_fallback,noise,10,3,0.5813466844512865,0.7222525871898289,0.6517996358205577,0.9214463840399002,0.0289900249376558,0.0052992518703241,0.5386533665835411,0.0014382944643267,0.0,,0.3226309418678283,3208
flow_linear_fallback,noise,10,4,0.5341496664467718,0.6547713575965467,0.5944605120216593,0.9080423940149626,0.0380299251870324,0.0071695760598503,0.5374064837905237,0.0014382944643267,0.0,,0.4046134948730469,3208
flow_linear_fallback,noise,10,5,0.4903037844597652,0.5911734491823762,0.5407386168210707,0.888715710723192,0.0473815461346633,0.0087281795511221,0.5349127182044888,0.0014382944643267,0.0,,0.4750623703002929,3208
flow_linear_fallback,noise,10,6,0.450695018119276,0.5329672876748477,0.4918311528970618,0.8672069825436409,0.0561097256857855,0.0099750623441396,0.5339775561097256,0.0014382944643267,0.0,,0.5364713072776794,3208
flow_linear_fallback,noise,10,7,0.4146831686133095,0.4824492958769894,0.4485662322451494,0.8456982543640897,0.0682668329177057,0.0105985037406483,0.5324189526184538,0.0014382944643267,0.0,,0.5960099697113037,3208
flow_linear_fallback,noise,10,8,0.3819838342259729,0.4403179772047206,0.4111509057153468,0.8157730673316709,0.0879052369077306,0.0115336658354114,0.5293017456359103,0.0014382944643267,0.0,,0.6496258974075317,3208
flow_linear_fallback,noise,10,9,0.3527335830123395,0.4038445674836903,0.3782890752480149,0.7905236907730673,0.1069201995012468,0.0124688279301745,0.5268079800498753,0.0014382944643267,0.0,,0.6991895437240601,3208
flow_linear_fallback,noise,10,10,0.3264454787632848,0.372454626295347,0.3494500525293158,0.7605985037406484,0.1237531172069825,0.0130922693266832,0.5246259351620948,0.0014382944643267,0.0,,0.7378429174423218,3208
flow_linear_fallback,occlusion,10,1,0.5486971463695569,0.8119365870364007,0.6803168667029788,0.9613466334164588,0.0146508728179551,0.0018703241895261,0.8120324189526185,0.002139257736847,0.0,,0.2917705774307251,3208
flow_linear_fallback,occlusion,10,2,0.4699449542340164,0.7192719994476465,0.5946084768408314,0.9336034912718204,0.0233790523690773,0.0037406483790523,0.8220074812967582,0.002139257736847,0.0,,0.4931421279907226,3208
flow_linear_fallback,occlusion,10,3,0.414481651854806,0.6378485408067471,0.5261650963307766,0.9120947630922692,0.030860349127182,0.0052992518703241,0.8307356608478803,0.002139257736847,0.0,,0.6318578720092773,3208
flow_linear_fallback,occlusion,10,4,0.3811382153857902,0.5826784228845233,0.4819083191351568,0.8971321695760599,0.0389650872817955,0.006857855361596,0.8316708229426434,0.002139257736847,0.0,,0.7144638299942017,3208
flow_linear_fallback,occlusion,10,5,0.3475527840286442,0.5256147816772567,0.4365837828529504,0.8728179551122195,0.0489401496259351,0.0087281795511221,0.8298004987531172,0.002139257736847,0.0,,0.7705735564231873,3208
flow_linear_fallback,occlusion,10,6,0.31702259661449,0.4719256039677668,0.3944741002911283,0.8316708229426434,0.0610972568578553,0.0099750623441396,0.8260598503740648,0.002139257736847,0.0,,0.817643404006958,3208
flow_linear_fallback,occlusion,10,7,0.2891483848282391,0.425196695670514,0.3571725402493766,0.7942643391521197,0.0794887780548628,0.0105985037406483,0.8229426433915212,0.002139257736847,0.0,,0.8544264435768127,3208
flow_linear_fallback,occlusion,10,8,0.2644587721117838,0.3855821019284861,0.325020437020135,0.7587281795511222,0.1078553615960099,0.0115336658354114,0.8192019950124688,0.002139257736847,0.0,,0.8802992701530457,3208
flow_linear_fallback,occlusion,10,9,0.242407309728507,0.3522244103108,0.2973158600196535,0.7166458852867831,0.1349750623441396,0.0124688279301745,0.817643391521197,0.002139257736847,0.0,,0.8980673551559448,3208
flow_linear_fallback,occlusion,10,10,0.2229055870451685,0.3234203248863486,0.2731629559657585,0.678927680798005,0.1567955112219451,0.0130922693266832,0.814214463840399,0.002139257736847,0.0,,0.91209477186203,3208
flow_linear_fallback,blur,5,1,0.768973898020248,0.9266194963079672,0.8477966971641077,0.9731964642144284,0.0099800399201596,0.0022811519817507,0.4913031080695751,0.0034545344157098,0.0,,0.1140576004981994,3507
flow_linear_fallback,blur,5,2,0.6604136128534848,0.8227086922883455,0.7415611525709151,0.9463929284288566,0.0193897918448816,0.003706871970345,0.5078414599372684,0.0034545344157098,0.0,,0.2107214331626892,3507
flow_linear_fallback,blur,5,3,0.5815260002343277,0.7239381122415827,0.6527320562379553,0.9241516966067864,0.0268035357855717,0.0051325919589392,0.5315084117479327,0.0034545344157098,0.0,,0.3216424584388733,3507
flow_linear_fallback,blur,5,4,0.5343499721400785,0.6570486225373894,0.5956992973387338,0.9070430567436556,0.0387795836897633,0.0065583119475335,0.5315084117479327,0.0034545344157098,0.0,,0.4020530581474304,3507
flow_linear_fallback,blur,5,5,0.4900395641147775,0.5930648746926562,0.5415522194037169,0.8862275449101796,0.0484744796122041,0.0079840319361277,0.5295124037639007,0.0034545344157098,0.0,,0.4753350615501404,3507
flow_linear_fallback,clean,5,1,0.7687798102984172,0.9263587685713534,0.8475692894348853,0.9731964642144284,0.0105503279155973,0.0022811519817507,0.4893071000855432,0.0034445075827978,0.0,,0.1149130463600158,3507
flow_linear_fallback,clean,5,2,0.660345481690713,0.8221840838444286,0.7412647827675708,0.9472483604220132,0.0199600798403193,0.003706871970345,0.5064157399486741,0.0034445075827978,0.0,,0.2095808386802673,3507
flow_linear_fallback,clean,5,3,0.5814202710589168,0.7231362702506057,0.6522782706547612,0.9241516966067864,0.0265183917878528,0.0051325919589392,0.5332192757342458,0.0034445075827978,0.0,,0.3210721611976623,3507
flow_linear_fallback,clean,5,4,0.5343742935321809,0.6566778169736939,0.5955260552529374,0.9070430567436556,0.0390647276874821,0.0065583119475335,0.530938123752495,0.0034445075827978,0.0,,0.402908444404602,3507
flow_linear_fallback,clean,5,5,0.4900721527538137,0.5927348937856283,0.5414035232697209,0.8865126889078985,0.0481893356144853,0.0079840319361277,0.5312232677502139,0.0034445075827978,0.0,,0.474479615688324,3507
flow_linear_fallback,distractor,5,1,0.7661741880329451,0.9239763629731302,0.8450752755030376,0.973766752209866,0.0108354719133162,0.0022811519817507,0.4893071000855432,0.0034175337876751,0.0,,0.1149130463600158,3507
flow_linear_fallback,distractor,5,2,0.65777882988778,0.8194305033723631,0.7386046666300715,0.9472483604220132,0.0196749358426005,0.003706871970345,0.5075563159395494,0.0034175337876751,0.0,,0.2124322652816772,3507
flow_linear_fallback,distractor,5,3,0.5796209837876208,0.7215373444297488,0.6505791641086848,0.924721984602224,0.0282292557741659,0.0051325919589392,0.5369261477045908,0.0034175337876751,0.0,,0.3250641822814941,3507
flow_linear_fallback,distractor,5,4,0.5340349974823042,0.6577135697060431,0.5958742835941737,0.9087539207299686,0.0399201596806387,0.0065583119475335,0.5346449957228401,0.0034175337876751,0.0,,0.4026232957839966,3507
flow_linear_fallback,distractor,5,5,0.4910563301179722,0.5954514986459344,0.5432539143819534,0.8876532648987738,0.0461933276304533,0.0079840319361277,0.5346449957228401,0.0034175337876751,0.0,,0.473909318447113,3507
flow_linear_fallback,frame_drop,5,1,0.6814544821453908,0.8423008352046756,0.7618776586750332,0.9446820644425434,0.0165383518676931,0.0022811519817507,0.4998574280011406,0.0066576430660847,0.0,,0.1802110075950622,3507
flow_linear_fallback,frame_drop,5,2,0.5575025030293962,0.6807543210168827,0.6191284120231395,0.8987738808098089,0.0390647276874821,0.0034217279726261,0.5312232677502139,0.0066576430660847,0.0,,0.3632734417915344,3507
flow_linear_fallback,frame_drop,5,3,0.4741645856512046,0.5634140096416933,0.518789297646449,0.8651268890789849,0.0684345594525235,0.0048474479612204,0.5697177074422584,0.0066576430660847,0.0,,0.493299126625061,3507
flow_linear_fallback,frame_drop,5,4,0.4291535714172002,0.5026641062211833,0.4659088388191917,0.8394639292842886,0.0858283433133732,0.0059880239520958,0.5657256914741945,0.0066576430660847,0.0,,0.5685771703720093,3507
flow_linear_fallback,frame_drop,5,5,0.3860123190137313,0.4440701392756045,0.4150412291446679,0.8058169375534645,0.1043627031650983,0.00741374394069,0.5620188195038495,0.0066576430660847,0.0,,0.6324493885040283,3507
flow_linear_fallback,lowlight,5,1,0.7690458744174342,0.92717789008199,0.848111882249712,0.9749073282007412,0.0105503279155973,0.0022811519817507,0.4881665240946678,0.0033744341901484,0.0,,0.113202154636383,3507
flow_linear_fallback,lowlight,5,2,0.6611933404744297,0.8243356384352688,0.7427644894548492,0.9478186484174508,0.0199600798403193,0.003706871970345,0.5067008839463929,0.0033744341901484,0.0,,0.2090105414390564,3507
flow_linear_fallback,lowlight,5,3,0.5826737736079672,0.7254930966536242,0.6540834351307957,0.924721984602224,0.026233247790134,0.0051325919589392,0.5346449957228401,0.0033744341901484,0.0,,0.3213573098182678,3507
flow_linear_fallback,lowlight,5,4,0.5353763540329765,0.6590184596721278,0.5971974068525522,0.9076133447390932,0.0379241516966067,0.0065583119475335,0.5332192757342458,0.0033744341901484,0.0,,0.4006273150444031,3507
flow_linear_fallback,lowlight,5,5,0.4909781321449988,0.5946209023631495,0.5427995172540742,0.8876532648987738,0.0459081836327345,0.0079840319361277,0.5323638437410892,0.0033744341901484,0.0,,0.4724835753440857,3507
flow_linear_fallback,noise,5,1,0.7686039934721285,0.9261241079401678,0.8473640507061482,0.9726261762189906,0.0102651839178785,0.0022811519817507,0.4913031080695751,0.0034538650371067,0.0,,0.1149130463600158,3507
flow_linear_fallback,noise,5,2,0.6601346870755357,0.8219168471329279,0.7410257671042317,0.9466780724265754,0.0202452238380382,0.003706871970345,0.5106928999144568,0.0034538650371067,0.0,,0.2110065817832946,3507
flow_linear_fallback,noise,5,3,0.5813763276214579,0.7228771895259924,0.6521267585737253,0.9221556886227544,0.0276589677787282,0.0051325919589392,0.5352152837182778,0.0034538650371067,0.0,,0.3213573098182678,3507
flow_linear_fallback,noise,5,4,0.5344420336896487,0.6566254026992744,0.5955337181944617,0.9067579127459366,0.0387795836897633,0.0065583119475335,0.5323638437410892,0.0034538650371067,0.0,,0.4014827609062195,3507
flow_linear_fallback,noise,5,5,0.4903056565030865,0.59316833405482,0.5417369952789532,0.8862275449101796,0.0479041916167664,0.0079840319361277,0.5320786997433704,0.0034538650371067,0.0,,0.4727687239646911,3507
flow_linear_fallback,occlusion,5,1,0.5475563688999281,0.8105746655743926,0.6790655172371604,0.9632164242942686,0.0134017678927858,0.0022811519817507,0.8001140575990875,0.0045538584030688,0.0,,0.2988309264183044,3507
flow_linear_fallback,occlusion,5,2,0.4684578036270675,0.7184877913905591,0.5934727975088132,0.932420872540633,0.0225263758197889,0.003706871970345,0.8106643855146849,0.0045538584030688,0.0,,0.4901625514030456,3507
flow_linear_fallback,occlusion,5,3,0.4130254635209257,0.6364596339614966,0.5247425487412111,0.9101796407185628,0.0305104077559167,0.0048474479612204,0.8229255774165953,0.0045538584030688,0.0,,0.627031683921814,3507
flow_linear_fallback,occlusion,5,4,0.3792297374274773,0.5809979604396489,0.480113848933563,0.893071000855432,0.0390647276874821,0.0062731679498146,0.8214998574280011,0.0045538584030688,0.0,,0.708012580871582,3507
flow_linear_fallback,occlusion,5,5,0.3457102639749514,0.5228893691525814,0.4342998165637665,0.8625605930995153,0.0544625035642999,0.0076988879384088,0.8203592814371258,0.0045538584030688,0.0,,0.7741659879684448,3507
flow_warp,blur,10,1,0.7684584029298602,0.9265083279023232,0.8474833654160918,0.9728802992518704,0.010286783042394,0.0021820448877805,0.4937655860349127,0.0015273127487986,0.0,,0.1150249242782592,3208
flow_warp,blur,10,2,0.66028823212857,0.8226512692342317,0.741469750681401,0.9445137157107232,0.0199501246882793,0.0037406483790523,0.5099750623441397,0.0015273127487986,0.0,,0.2094762921333313,3208
flow_warp,blur,10,3,0.5815118037690669,0.7231378016739407,0.6523248027215038,0.9223815461346634,0.0280548628428927,0.0052992518703241,0.5327306733167082,0.0015273127487986,0.0,,0.3229426145553589,3208
flow_warp,blur,10,4,0.5207406119075465,0.637979027818929,0.5793598198632378,0.9021197007481296,0.0399002493765586,0.0071695760598503,0.5670199501246883,0.0015273127487986,0.0,,0.4223815202713012,3208
flow_warp,blur,10,5,0.4712333523899307,0.5679056022890302,0.5195694773394806,0.8815461346633416,0.0526807980049875,0.0087281795511221,0.5925810473815462,0.0015273127487986,0.0,,0.5015586018562317,3208
flow_warp,blur,10,6,0.4290533719173294,0.5090602920332367,0.469056831975283,0.8566084788029925,0.0626558603491271,0.0099750623441396,0.6162718204488778,0.0015273127487986,0.0,,0.5586035251617432,3208
flow_warp,blur,10,7,0.392713051241518,0.4593290968691477,0.4260210740553329,0.8294887780548629,0.0810473815461346,0.0105985037406483,0.6340399002493765,0.0015273127487986,0.0,,0.6234413981437683,3208
flow_warp,blur,10,8,0.3612113692047852,0.4181718564604541,0.3896916128326196,0.80143391521197,0.0956982543640897,0.0115336658354114,0.6443266832917706,0.0015273127487986,0.0,,0.6767456531524658,3208
flow_warp,blur,10,9,0.3337435334393606,0.3854028832838858,0.3595732083616232,0.7743142144638404,0.1131546134663341,0.0124688279301745,0.6652119700748129,0.0015273127487986,0.0,,0.7157107591629028,3208
flow_warp,blur,10,10,0.3091915332121496,0.3573480656413421,0.3332697994267458,0.7434538653366584,0.1306109725685785,0.0130922693266832,0.6829800498753117,0.0015273127487986,0.0,,0.7534289360046387,3208
flow_warp,clean,10,1,0.7682331276274461,0.9262052613979712,0.8472191945127087,0.9731920199501248,0.0109102244389027,0.0021820448877805,0.4903366583541147,0.0015035365284856,0.0,,0.1162717938423156,3208
flow_warp,clean,10,2,0.6601729486239338,0.8220266498469821,0.7410997992354581,0.9454488778054864,0.020573566084788,0.0037406483790523,0.5077930174563591,0.0015035365284856,0.0,,0.2088528871536255,3208
flow_warp,clean,10,3,0.5813577343475927,0.7222779514564579,0.6518178429020253,0.9223815461346634,0.0277431421446384,0.0052992518703241,0.5346009975062345,0.0015035365284856,0.0,,0.3226309418678283,3208
flow_warp,clean,10,4,0.5207172949141489,0.6375910826568537,0.5791541887855013,0.9014962593516208,0.0408354114713217,0.0071695760598503,0.5679551122194514,0.0015035365284856,0.0,,0.4239401221275329,3208
flow_warp,clean,10,5,0.4711095504444183,0.5673327193031168,0.5192211348737674,0.8827930174563591,0.0526807980049875,0.0087281795511221,0.5953865336658354,0.0015035365284856,0.0,,0.5015586018562317,3208
flow_warp,clean,10,6,0.4292223837288446,0.5091507143793709,0.4691865490541077,0.8569201995012469,0.064214463840399,0.0096633416458852,0.6168952618453866,0.0015035365284856,0.0,,0.5582917928695679,3208
flow_warp,clean,10,7,0.3924802299687655,0.4589340125596454,0.4257071212642054,0.8294887780548629,0.0819825436408977,0.0105985037406483,0.6377805486284289,0.0015035365284856,0.0,,0.6253117322921753,3208
flow_warp,clean,10,8,0.3609726017953596,0.417728458091953,0.3893505299436564,0.8023690773067331,0.0966334164588528,0.0115336658354114,0.6608478802992519,0.0015035365284856,0.0,,0.6767456531524658,3208
flow_warp,clean,10,9,0.3334938726862768,0.3845939095176503,0.3590438911019635,0.7733790523690773,0.1150249376558603,0.0124688279301745,0.6726932668329177,0.0015035365284856,0.0,,0.7169575691223145,3208
flow_warp,clean,10,10,0.309231898752225,0.3565835937541733,0.3329077462531992,0.7428304239401496,0.1309226932668329,0.0127805486284289,0.6876558603491272,0.0015035365284856,0.0,,0.7512468695640564,3208
flow_warp,distractor,10,1,0.7656577624673527,0.924777255613092,0.8452175090402225,0.9716334164588528,0.0105985037406483,0.0021820448877805,0.489713216957606,0.0014905221918906,0.0,,0.1137780547142028,3208
flow_warp,distractor,10,2,0.6581438929878611,0.8197212575254404,0.7389325752566507,0.9438902743142144,0.0202618453865336,0.0037406483790523,0.5093516209476309,0.0014905221918906,0.0,,0.2082294225692749,3208
flow_warp,distractor,10,3,0.5804576031385612,0.7210714791875563,0.6507645411630587,0.923004987531172,0.0283665835411471,0.0052992518703241,0.5374064837905237,0.0014905221918906,0.0,,0.3263715505599975,3208
flow_warp,distractor,10,4,0.5202246439373606,0.6382102778857256,0.5792174609115431,0.902431421446384,0.0386533665835411,0.006857855361596,0.5695137157107232,0.0014905221918906,0.0,,0.4230049848556518,3208
flow_warp,distractor,10,5,0.4712107431407106,0.5693624074776419,0.5202865753091762,0.8834164588528678,0.0492518703241895,0.0084164588528678,0.5994389027431422,0.0014905221918906,0.0,,0.5012468695640564,3208
flow_warp,distractor,10,6,0.4299562440774258,0.5122716946648961,0.471113969371161,0.861284289276808,0.0604738154613466,0.0096633416458852,0.6253117206982544,0.0014905221918906,0.0,,0.5635910034179688,3208
flow_warp,distractor,10,7,0.393748116410525,0.4640110329993042,0.4288795747049146,0.8344763092269327,0.0766832917705735,0.0105985037406483,0.6446384039900249,0.0014905221918906,0.0,,0.6262468695640564,3208
flow_warp,distractor,10,8,0.3626796340826875,0.4240164362098378,0.3933480351462627,0.8036159600997507,0.0894638403990025,0.0115336658354114,0.6667705735660848,0.0014905221918906,0.0,,0.6701995134353638,3208
flow_warp,distractor,10,9,0.3355674286564672,0.3915452286672031,0.3635563286618352,0.777431421446384,0.105361596009975,0.0124688279301745,0.6829800498753117,0.0014905221918906,0.0,,0.7157107591629028,3208
flow_warp,distractor,10,10,0.311753950404517,0.3640152523850929,0.337884601394805,0.7462593516209476,0.1228179551122194,0.0127805486284289,0.6923316708229427,0.0014905221918906,0.0,,0.7552992701530457,3208
flow_warp,frame_drop,10,1,0.6824110999056576,0.8439715930931095,0.7631913464993836,0.945137157107232,0.01714463840399,0.0021820448877805,0.5006234413965087,0.0031699178320314,0.0,,0.1779925227165222,3208
