method,max_h,stress,jf_clean,jf_stress,jf_drop,ops_clean,ops_stress,ops_drop,split_clean,split_stress,split_increase,vanish_clean,vanish_stress,vanish_increase
object_token_det,5,blur,0.3578067147291707,0.3578337099026621,-2.699517349141756e-05,0.8924436840604505,0.8930139720558882,-0.0005702879954376,0.0871970345024237,0.0900484744796122,0.0028514399771884,0.0429997148560022,0.0438551468491588,0.0008554319931566
object_token_det,5,distractor,0.3578067147291707,0.3599248319809957,-0.0021181172518249,0.8924436840604505,0.8930139720558882,-0.0005702879954376,0.0871970345024237,0.0901055032791559,0.0029084687767321,0.0429997148560022,0.0429426860564585,-5.702879954370271e-05
object_token_det,5,frame_drop,0.3578067147291707,0.3565261755559328,0.0012805391732378,0.8924436840604505,0.890846877673225,0.0015968063872254,0.0871970345024237,0.0910179640718562,0.0038209295694324,0.0429997148560022,0.0443113772455089,0.0013116623895066
object_token_det,5,lowlight,0.3578067147291707,0.3597072485879694,-0.0019005338587986,0.8924436840604505,0.8940404904476761,-0.0015968063872255,0.0871970345024237,0.0980895352152837,0.0108925007128599,0.0429997148560022,0.0438551468491588,0.0008554319931566
object_token_det,5,noise,0.3578067147291707,0.3581927567994437,-0.0003860420702729,0.8924436840604505,0.8927288280581693,-0.0002851439977188,0.0871970345024237,0.0880524664955802,0.0008554319931564,0.0429997148560022,0.0429997148560022,0.0
object_token_det,5,occlusion,0.3578067147291707,0.3520707961933136,0.005735918535857,0.8924436840604505,0.8897633304818934,0.0026803535785571,0.0871970345024237,0.1011120615911035,0.0139150270886797,0.0429997148560022,0.0465355004277159,0.0035357855717136
object_token_full,10,blur,0.2845571249859662,0.28458038665843,-2.3261672463803507e-05,0.856140897755611,0.8562032418952619,-6.234413965089391e-05,0.1246882793017456,0.1255299251870324,0.0008416458852868,0.0547069825436409,0.0545199501246882,-0.0001870324189526
object_token_full,10,distractor,0.2845571249859662,0.2842478743478276,0.0003092506381385,0.856140897755611,0.8553615960099751,0.0007793017456358,0.1246882793017456,0.119357855361596,-0.0053304239401495,0.0547069825436409,0.0540835411471321,-0.0006234413965088
object_token_full,10,frame_drop,0.2845571249859662,0.28265189470245,0.0019052302835161,0.856140897755611,0.8537094763092269,0.002431421446384,0.1246882793017456,0.1238466334164588,-0.0008416458852868,0.0547069825436409,0.0555798004987531,0.0008728179551122
object_token_full,10,lowlight,0.2845571249859662,0.2850167063238455,-0.0004595813378793,0.856140897755611,0.855860349127182,0.0002805486284289,0.1246882793017456,0.1268391521197007,0.0021508728179551,0.0547069825436409,0.0549251870324189,0.000218204488778
object_token_full,10,noise,0.2845571249859662,0.2847329196099948,-0.0001757946240286,0.856140897755611,0.8560785536159601,6.234413965089391e-05,0.1246882793017456,0.1248129675810473,0.0001246882793017,0.0547069825436409,0.0547381546134663,3.1172069825405324e-05
object_token_full,10,occlusion,0.2845571249859662,0.284673015522932,-0.0001158905369658,0.856140897755611,0.8458541147132169,0.010286783042394,0.1246882793017456,0.1144638403990025,-0.0102244389027431,0.0547069825436409,0.0590710723192019,0.004364089775561
object_token_full,5,blur,0.3360089353539298,0.3363961557341196,-0.0003872203801897,0.8853721129170231,0.8853721129170231,0.0,0.0571428571428571,0.0568577131451382,-0.0002851439977189,0.0444824636441402,0.0446535500427716,0.0001710863986313
object_token_full,5,distractor,0.3360089353539298,0.3365832360285903,-0.0005743006746605,0.8853721129170231,0.8865126889078985,-0.0011405759908753,0.0571428571428571,0.056914741944682,-0.0002281151981751,0.0444824636441402,0.0447105788423153,0.0002281151981751
object_token_full,5,frame_drop,0.3360089353539298,0.333320403436217,0.0026885319177127,0.8853721129170231,0.8837182777302538,0.0016538351867693,0.0571428571428571,0.0557171371542629,-0.0014257199885941,0.0444824636441402,0.0463644140290846,0.0018819503849444
